,0,1,2,3,4,5,6,7,8,9,10,11,12
321673,0.30397348135182833,0.0,0.0,0.0,0.06249435609994936,0.1137879028716581,0.14919935123734682,0.13509932504525704,0.0,0.20586199589020918,0.0,0.029583587503751077,0.0
586002,0.3404292384335819,0.056738206405596986,0.0,0.0,0.04880777490445138,0.013196412664937315,0.09464693879300955,0.09456367734266165,0.0,0.28035180021061856,0.056022122377717774,0.01524382886742489,0.0
519267,0.0992920506528765,0.0,0.0,0.035578617332694636,0.01685649656411245,0.0,0.03410607128066081,0.056905079621701944,0.0198584101305753,0.6375074812249075,0.019106520466743222,0.08078927272572788,0.0
423454,0.3746338406302412,0.026759560045017228,0.0,0.026759560045017228,0.05071620369428724,0.0,0.14302714503729386,0.10703824018006891,0.0,0.24920465060463995,0.021860799763434465,0.0,0.0
73050,0.2879900070989902,0.017999375443686887,0.0,0.0,0.14939588144897142,0.017999375443686887,0.046653767400510054,0.08730925460216298,0.0,0.30975825637951543,0.05232987987721214,0.01464524543557367,0.015918956869690564
704002,0.20653362685720128,0.014752401918371521,0.0,0.05490475043755827,0.008658211145083208,0.0,0.199948624737563,0.4266347620923008,0.0,0.022153066754876286,0.03977159020616946,0.011890563932504341,0.014752401918371521
265053,0.1621839527690977,0.0,0.0,0.0,0.09638709798938287,0.0,0.03995393870780064,0.160467071012671,0.0,0.3659967897679407,0.09608223268230881,0.07892891707079813,0.0
453287,0.45602597907085063,0.0,0.0,0.0,0.10861156264204085,0.0,0.01437168154499957,0.0,0.0,0.37733820074098645,0.0,0.043652576001122566,0.0
380146,0.22287382212120532,0.0,0.023047499160775944,0.025423850866167767,0.09449097377294653,0.02111898114647862,0.03193758875805412,0.16888506852199328,0.0,0.3437633221072997,0.047224765113787905,0.021234128431290807,0.0
22880,0.35102060999250967,0.08100475615211762,0.0,0.02586070039949339,0.01891081403297783,0.018840429716165896,0.018285748820458206,0.08100475615211762,0.0,0.28685818915170547,0.02589386159939441,0.09232013398306005,0.0
51655,0.31482277622451466,0.0,0.0,0.04843427326530995,0.03666378497248412,0.024217136632654974,0.06778192108740928,0.3531310778379413,0.0,0.06313958728711051,0.046905514946987914,0.044903927745587345,0.0
7533,0.15124005315331052,0.025206675525551753,0.0,0.0,0.050413351051103505,0.07562002657665526,0.101049428393613,0.217275881811469,0.025206675525551753,0.2433465503604169,0.049458962524398103,0.06118239507793035,0.0
116537,0.26733401155538766,0.039605038748946324,0.0,0.017320888161709323,0.05567576781872559,0.009901259687236581,0.04813087748138273,0.3498081811804602,0.0,0.10034746805661485,0.057876704658052926,0.025937950327253118,0.02806185232423043
582146,0.42171434509045785,0.05271429313630723,0.0,0.011524172914716916,0.01044730240577729,0.017571431045435744,0.06308857315843132,0.22177161627233133,0.015597924621242496,0.047845937818497775,0.0857085748142783,0.03444439767708779,0.017571431045435744
209819,0.1602801540838021,0.0,0.0,0.0,0.05924553765910162,0.01697819085205599,0.008968367968986998,0.11633919987303695,0.012329242621830933,0.6034983393410976,0.012329242621830933,0.010031724978256466,0.0
34655,0.287316933747761,0.0,0.0,0.0,0.0,0.0,0.046893169057197044,0.14043909396150125,0.07182923343694025,0.31092771217366577,0.06306326226027617,0.07953059536265833,0.0
603509,0.29409072353147375,0.21006480252248125,0.0,0.0,0.16673789894011232,0.0,0.015280244733106152,0.10158649218981203,0.0,0.08150466799801206,0.02014470204640836,0.11059046803859406,0.0
333008,0.09008673803627523,0.03002891267875841,0.021466798625929012,0.0,0.0,0.0,0.20065921980408222,0.11567962495245025,0.03002891267875841,0.3986669115832711,0.08894976740716574,0.024433114233309464,0.0
454552,0.17732190924896726,0.0,0.016120173568087932,0.0,0.053586900855702155,0.025726472264458487,0.0,0.09370028984963955,0.0,0.537358022175569,0.0,0.09618623203757572,0.0
235390,0.2236534017509926,0.0,0.0,0.03195048596442752,0.2720197432338533,0.03195048596442752,0.042397638689195195,0.18645041001913332,0.0,0.17993649427191122,0.0,0.0,0.03164134010605932
303980,0.20774659752524915,0.0,0.025968324690656144,0.0,0.054271055579359156,0.0,0.11344205814691571,0.27963178792729426,0.025968324690656144,0.1758071618544801,0.049970196398061904,0.0671944931873276,0.0
65512,0.2713183067115167,0.049330601220275765,0.0,0.0,0.04769067241054854,0.0,0.13053493358558693,0.4113502706917025,0.0,0.044539279064295965,0.045235936316073234,0.0,0.0
421655,0.14309915268498566,0.02861983053699713,0.0,0.0,0.01519258567331102,0.0,0.06780257666884636,0.6605099820380835,0.0,0.0,0.08477587239777644,0.0,0.0
552191,0.3028968031790241,0.0,0.0,0.027772244566588965,0.022182066978675828,0.0,0.11828221456580731,0.43669537468788333,0.018931050198689008,0.0,0.054309195624642335,0.0,0.018931050198689008
201057,0.20857062775711618,0.008690442823213174,0.0,0.017013692550723214,0.11035470541273872,0.011984149991036372,0.006321482303707294,0.041695496032164686,0.008690442823213174,0.5047140816316555,0.017051843487968905,0.06491303518646241,0.0
53393,0.17653684358840982,0.0,0.0,0.02817961955801002,0.11413929794642283,0.0,0.05387820830451864,0.08133398675979236,0.02942280726473497,0.46314647455529256,0.0,0.023939954758083522,0.02942280726473497
122719,0.18143798989842747,0.025919712842632493,0.07775913852789748,0.0,0.045046557487938996,0.025919712842632493,0.0,0.2003918313390022,0.0,0.37581087703645,0.0,0.04198116496946184,0.025733015055557498
500233,0.2707777206429822,0.0,0.0,0.019948975385107173,0.17793893360429225,0.013021722166360376,0.09178333551233808,0.17905950931529716,0.0,0.14864481774953234,0.04165811086815111,0.057166874755939096,0.0
68843,0.4977888228029268,0.0,0.0,0.0,0.07201378040509666,0.029281695458995696,0.12685034663345707,0.11318958136709614,0.0,0.077438292248507,0.05479076262296495,0.028646718460955584,0.0
661936,0.11270827681533273,0.0,0.0,0.028177069203833182,0.028177069203833182,0.016791217663820204,0.0,0.11270827681533273,0.0,0.6256541923709467,0.0,0.07578389792690149,0.0
688276,0.18185519805213227,0.012123679870142151,0.0,0.0,0.18626434497292962,0.0,0.11766749554720526,0.19186548797998712,0.024247359740284302,0.23440972892476195,0.011664646668489525,0.03990205824406765,0.0
451483,0.16765186551327124,0.038688892041524134,0.0,0.024840493422823316,0.09605330101703666,0.0,0.09902813977213877,0.2638698667919139,0.0,0.16210777862695022,0.10182720971103693,0.03360286111634291,0.012329591986961689
138478,0.3445431355246108,0.022969542368307387,0.0,0.0,0.03662635578455753,0.0,0.03998385882509341,0.28222187515344516,0.022969542368307387,0.09686088086478205,0.11216603018662495,0.04165877892427117,0.0
701647,0.29351702629692594,0.029351702629692594,0.0,0.04402755394453889,0.08732675649951983,0.0,0.07870978790804294,0.2301561003079676,0.0,0.1394251221253366,0.04365677445068776,0.039153324522441295,0.014675851314846297
345731,0.3155777002175957,0.0,0.0,0.0,0.025968600705070278,0.0,0.04282824736263267,0.23301417773088082,0.02629814168479964,0.27898180060375183,0.05259628336959928,0.0,0.024735048325669844
171574,0.23737757540283955,0.0,0.0,0.0,0.07419126003376264,0.015057349956450633,0.0,0.10789889791038161,0.02157977958207632,0.38088846904647716,0.02157977958207632,0.14142688848593585,0.0
259853,0.27036280543241653,0.0,0.0,0.0,0.17119599391172927,0.0,0.09136941308328983,0.09347290747994538,0.0,0.2573534752309171,0.0,0.11624540486170178,0.0
635910,0.3406825003307103,0.026206346179285408,0.0,0.0,0.07017750669296996,0.026206346179285408,0.09974244527346168,0.1261495669352859,0.026206346179285408,0.10945639398472623,0.12750688716857608,0.022954303734345722,0.024711357342067735
409774,0.10270379597936997,0.0,0.0,0.0,0.04593415063155764,0.0,0.10391529665728186,0.06483392385027614,0.0,0.6269026665671784,0.0,0.05571016631433599,0.0
51482,0.08886463887682357,0.0,0.0,0.021277471020841692,0.12428967943683503,0.015501385929739849,0.0212947932869546,0.06638649018509281,0.0,0.5978840519961625,0.042285329548344026,0.022216159719205892,0.0
601683,0.38554513082622405,0.0,0.0,0.026512064647176092,0.20637471146530423,0.0,0.0,0.1340456384159384,0.0,0.12350877187609535,0.0,0.06893580693694455,0.05507787583231773
241773,0.20393272604619866,0.016994393837183222,0.0,0.016994393837183222,0.0481558130472135,0.0,0.03224764571861124,0.24914626379736227,0.0,0.34613367203782086,0.016350943078272975,0.07004414860015422,0.0
259625,0.4291453826952617,0.09536564059894705,0.0,0.02308861828752589,0.012656003179480286,0.04768282029947352,0.07199472861436464,0.09410371297187022,0.0,0.03737875912945421,0.0704249527836685,0.0,0.11815938143995365
517265,0.224224607772555,0.04076811050410091,0.0,0.020384055252050455,0.11081118421526649,0.0,0.02709364757863156,0.5383652028450988,0.0,0.0,0.019612263333653075,0.0,0.01874092849864351
27346,0.16808110681330138,0.0,0.0,0.0,0.144425835198738,0.0,0.07410882750764283,0.07015591991874923,0.024011586687614484,0.5192167238739541,0.0,0.0,0.0
253450,0.10704785804128213,0.05352392902064106,0.0,0.02676196451032053,0.18281514051994793,0.0,0.12316232614037234,0.2833668609549003,0.0,0.0679960890031552,0.02676196451032053,0.021774952126420808,0.10678891517263926
174361,0.13075280226877356,0.0,0.026150560453754714,0.0,0.1246943129626693,0.018246624754061427,0.024258398268543455,0.250346146509569,0.07845168136126414,0.2968054027051022,0.024143510262507533,0.0,0.026150560453754714
578937,0.1371123836936508,0.0,0.0,0.0,0.1241320534745442,0.027422476738730158,0.0978576436138905,0.5367159383563638,0.0,0.02399111938182523,0.05276838474099527,0.0,0.0
339469,0.24603397809886468,0.030754247262358085,0.0,0.029454802862572075,0.030459838410722005,0.0,0.06565546044762595,0.2418987791343384,0.030754247262358085,0.18479137218268402,0.027903833696802695,0.11229344064167386,0.0
649115,0.2031261281178144,0.0338543546863024,0.0,0.0,0.13287287456996968,0.02362196815415354,0.03072248857072635,0.0677087093726048,0.0,0.361321273721296,0.029516034525330984,0.11725616828180195,0.0
702821,0.1706591776810313,0.0,0.0075877416964860705,0.0,0.0635068971426375,0.021516578389866214,0.0,0.04357006407663832,0.0,0.6471569833116303,0.0,0.037020495718497956,0.008982061983212174
539962,0.2998504510299444,0.027259131911813127,0.0,0.0760969903674914,0.03609583113931676,0.027259131911813127,0.14571025064754387,0.30878989748052993,0.0,0.0,0.07893831551154737,0.0,0.0
567732,0.12526512841760745,0.041755042805869155,0.009508577873302055,0.0,0.44650388662348034,0.04381100496068105,0.0,0.06713915208421778,0.013918347601956383,0.17906974057739639,0.027836695203912767,0.04519242385157643,0.0
328369,0.31522868922409586,0.01970179307650599,0.0,0.0,0.12138095118923821,0.03518848578573037,0.026485689266139985,0.2221227149988878,0.0,0.17555974728255738,0.01841579690097544,0.05606523573761603,0.009850896538252996
606625,0.3646809568466465,0.0,0.0,0.08191220431428123,0.03394535707971853,0.0,0.08805886363435789,0.2486995240921283,0.05610476259179177,0.0,0.0,0.09935046089385109,0.02724787054722499
102394,0.24694032626892856,0.015433770391808035,0.0,0.015433770391808035,0.03086754078361607,0.0,0.0681006969095077,0.1327668409888858,0.015433770391808035,0.4470317802376137,0.015433770391808035,0.012557733244216374,0.0
417761,0.18269819177862165,0.022837273972327706,0.0,0.0,0.014863823711101653,0.0,0.0602773919804234,0.5857106110968211,0.0,0.0,0.022260299410325066,0.04284058613339649,0.06851182191698311
25198,0.07743694982633781,0.0,0.0,0.0,0.09323775627429069,0.0,0.010669452523915287,0.11615542473950671,0.0,0.6043826731177915,0.019359237456584452,0.07875850606157352,0.0
160395,0.13241472307680657,0.022069120512801094,0.0,0.0,0.033711399266424275,0.0,0.01605321588531826,0.022069120512801094,0.0,0.7377692094826671,0.0,0.035913211263181644,0.0
170615,0.12854834152811545,0.0,0.0,0.0,0.03834388588350443,0.019206762146590183,0.03376082484267066,0.021424723588019244,0.021424723588019244,0.7372907384230807,0.0,0.0,0.0
279044,0.17423692881321914,0.0,0.0,0.0,0.05368919718886016,0.0,0.03981420286853937,0.11601616188595439,0.0,0.510908400958337,0.05807897627107305,0.04725613201401704,0.0
580963,0.22727843746644627,0.0,0.020420966684887954,0.040552918672626975,0.04395810488896315,0.01852270800190597,0.09131172388428611,0.22550762096835528,0.020661676133313298,0.10344094721077174,0.0561977228594779,0.09288596910986804,0.059261204119097154
592475,0.34863720223017697,0.030316278454797996,0.0,0.015158139227398998,0.039285538276584014,0.0,0.05823313489275612,0.30960283879480477,0.0,0.14153291082719321,0.029742352942480125,0.012333465126409034,0.015158139227398998
305062,0.218602693101604,0.024289188122400444,0.0,0.015929994725918446,0.1256615800232612,0.0,0.056206150139147426,0.04857837624480089,0.0,0.3831017603822415,0.024289188122400444,0.07905188101582517,0.024289188122400444
78979,0.21297796253491258,0.0,0.0,0.04259559250698251,0.018974166862129493,0.0,0.09676051807713268,0.25617528857247623,0.0,0.29790773111039764,0.05727972498512686,0.017329015350842126,0.0
400516,0.3571806094752523,0.0,0.0,0.016052167719496156,0.05116904454036281,0.0,0.11360512364281719,0.1652599158771542,0.021010624086779547,0.21434810600211318,0.06137440865602471,0.0,0.0
91064,0.17762000533735747,0.04440500133433937,0.0,0.0,0.1379694459435688,0.0,0.02414988649159478,0.1036116697801252,0.0,0.4375461972496472,0.0,0.07469779386336699,0.0
519948,0.20868368704418191,0.010983351949693786,0.0,0.010519277668826018,0.04605680929880538,0.0,0.08832268588998891,0.37608986576619136,0.0,0.04887820807173859,0.08473482387516883,0.028351768093594385,0.09737952234181053
429288,0.29571412296786015,0.0,0.0,0.04820208574838546,0.07192831001949263,0.0,0.13457884133111425,0.35171777621233236,0.032857124774206686,0.032857124774206686,0.0,0.03214461417240184,0.0
577661,0.22499359463189084,0.0,0.03483546422406234,0.022499359463189084,0.03587662006538008,0.022499359463189084,0.09686706333418867,0.19767297036421907,0.022499359463189084,0.2798027019184962,0.04414683623728174,0.01830667083491351,0.0
458494,0.2033751650411987,0.02259724056013319,0.0,0.0,0.013042392828356342,0.0,0.0955097501350685,0.19796337692721763,0.0,0.22045140138096622,0.21028804896515532,0.03677262416190398,0.0
224463,0.15759938880896213,0.0,0.0,0.0,0.061181322096107826,0.010996540262117676,0.13485479727528268,0.18398040562526308,0.0,0.3069821071067617,0.07661285404425545,0.052032645900353336,0.01575993888089621
307154,0.16016555514281472,0.059008362421037006,0.0,0.0,0.07227654011084218,0.07080001363359456,0.01259942437311165,0.06614564202220014,0.008429766060148143,0.5148921135995218,0.0,0.035682582636729694,0.0
499765,0.17238230565024734,0.0,0.0,0.02462604366432105,0.038566799251572415,0.0,0.10207645377085707,0.43319405753494333,0.0,0.09001435728846217,0.09324921410420157,0.02462604366432105,0.021264725071073562
487148,0.20109472988526933,0.028727818555038476,0.0,0.02751399587159065,0.027842997936456535,0.0,0.04190296494261592,0.028727818555038476,0.0,0.5177891532312945,0.05627709564883421,0.07012342537386176,0.0
667093,0.27718592915287454,0.04619765485881243,0.0,0.041467862533200846,0.07869708713981044,0.0,0.0,0.023098827429406214,0.0,0.37403959208835413,0.02215121194027706,0.13716183485726438,0.0
699376,0.18085043695783784,0.0,0.0,0.02242254205365214,0.0,0.0,0.35252474299995307,0.3254435047508972,0.0,0.025015020551588746,0.07111403308620708,0.022629719599863894,0.0
499364,0.19394808950198877,0.0,0.0,0.0,0.10012833235788213,0.009697404475099439,0.07055264251066612,0.47592483014011544,0.0,0.06477874446215394,0.05608803247943934,0.01918451959755527,0.009697404475099439
159332,0.25122564060874064,0.0,0.0,0.0,0.03552533208216169,0.01593576133828037,0.0228386946007946,0.0,0.0,0.6187262557293156,0.0,0.055748315640706855,0.0
658988,0.18933769773483028,0.15778141477902521,0.0,0.0,0.25829420238643086,0.0,0.03986070022230414,0.1172336738189233,0.031556282955805044,0.08170295383753588,0.12423307426514538,0.0,0.0
565152,0.21422763392372715,0.01647904876336363,0.08519262988641824,0.0,0.11316109805113497,0.0,0.03762492722086095,0.01647904876336363,0.0,0.5168356133911313,0.0,0.0,0.0
275330,0.26877768245412875,0.0,0.011356629247634238,0.022398140204510728,0.517422713794805,0.0,0.037436990913545125,0.06719442061353219,0.0,0.053015282567332886,0.022398140204510728,0.0,0.0
51875,0.18059214187195957,0.0,0.0,0.0,0.08226207657649981,0.010500721555908199,0.06268548403526701,0.16072452694490405,0.0,0.41408201416304335,0.040173256827612115,0.0489797780248061,0.0
354418,0.20704760082799292,0.03450793347133215,0.0,0.0,0.1493057566322507,0.03450793347133215,0.09932214613227186,0.3548577711529906,0.0,0.08735859203638499,0.03309226627544483,0.0,0.0
568846,0.23542921454822513,0.018109939580632704,0.0,0.0,0.11774409412907096,0.012636259648465162,0.07000992421116362,0.08918313911275365,0.0,0.32611370907851056,0.05372295501101652,0.058940825099528894,0.018109939580632704
27485,0.22762777022228428,0.0,0.0,0.0,0.015230266044536622,0.019793719149763852,0.006041394568785387,0.06927801702417348,0.0,0.5152376158600386,0.0,0.13689435755553578,0.009896859574881926
76271,0.3883856440577784,0.027741831718412744,0.0,0.018209147058352235,0.027979324902488965,0.0,0.1941770774190446,0.13415838052602894,0.05548366343682549,0.027741831718412744,0.0792516299715665,0.046871469191089345,0.0
588888,0.22415357176806383,0.0,0.0,0.009672169199168945,0.020732944331087036,0.0,0.03727788536645131,0.07788999750552429,0.0,0.5597755899890385,0.03141572300261854,0.03908211883804769,0.0
88824,0.300291883851885,0.02729926216835318,0.0,0.0,0.33639837266865785,0.0,0.015934914102336554,0.08189778650505954,0.0,0.11354393893052998,0.05459852433670636,0.0700353174364717,0.0
477733,0.29357343367918265,0.03261927040879807,0.0,0.031241024084112442,0.2734327358674906,0.022760184736887366,0.0,0.06523854081759614,0.0,0.2811348104059328,0.0,0.0,0.0
128072,0.28019902345439796,0.02547263849585436,0.0,0.020164512290083886,0.05826257742927589,0.0,0.031141900323465855,0.2988215883696361,0.0,0.23965565160353783,0.020809469537893747,0.02547263849585436,0.0
626892,0.15399213988698,0.0,0.015274962541494177,0.0,0.019068713506305388,0.0,0.1167135592634498,0.16716696910107504,0.030798427977395997,0.46963945062356804,0.014816160775822042,0.012529616323909865,0.0
336529,0.25329046886941803,0.023026406260856187,0.0,0.023026406260856187,0.05778962584982722,0.03866856850032677,0.016749551508142595,0.2041616234943616,0.0,0.1272060615672704,0.06762562785452797,0.11990693967715821,0.06854872015725473
548066,0.1944486575104887,0.0,0.0,0.04976815026934928,0.3925583709459123,0.0,0.09950540912661751,0.16667027786613317,0.0,0.046063455610741544,0.050985678670757636,0.0,0.0
550202,0.21910161496652325,0.0,0.0,0.05477540374163081,0.016283682467513307,0.0,0.14981725357614029,0.1288895484168507,0.05477540374163081,0.2962679228847194,0.05270146833417592,0.0,0.027387701870815406
75131,0.22974173587467978,0.12370708854790449,0.0,0.01696960321885479,0.09241549483544854,0.0,0.02449054582738269,0.30186638591300974,0.008836220610564606,0.1251130348929846,0.008501658936153714,0.0595220107324523,0.008836220610564606
408448,0.0990854128881586,0.016514235481359767,0.012299535560757916,0.0,0.030191736611823686,0.011522852768737263,0.07386218896376007,0.1744069445990032,0.0,0.42633007312172727,0.048292164947264765,0.10749485505740759,0.0
391255,0.2107983078151433,0.009581741264324695,0.0,0.014077883933985888,0.026400288734675006,0.009581741264324695,0.08943885323561555,0.4875680543111924,0.0,0.008460755159291625,0.1267144207010209,0.007796212316101085,0.009581741264324695
194945,0.22529071645408058,0.020480974223098233,0.0,0.0,0.28780460204047054,0.0,0.06520875397233723,0.2197829956714942,0.018079207155435238,0.08342390894906088,0.03941102541436233,0.02003684189656232,0.020480974223098233
85534,0.24571590047812142,0.037802446227403294,0.0,0.037802446227403294,0.040212707952680254,0.04527798288972304,0.127287106355298,0.18376626149433054,0.0,0.13218689708255615,0.05380576323206074,0.07807184632715665,0.01807064173326662
74138,0.1287775316837443,0.0,0.0,0.056319632412793856,0.0,0.0,0.0,0.0,0.0,0.7045652859805074,0.0,0.07814316700201855,0.03219438292093608
50400,0.17166056407042546,0.0,0.0,0.04145413306105473,0.015605505824584132,0.0,0.21513723961658257,0.4809992378914746,0.0,0.0,0.07514331953587822,0.0,0.0
608256,0.07224962232068989,0.0,0.0,0.03887333533463509,0.024083207440229962,0.0,0.037116699345607324,0.0,0.0,0.7212468474790664,0.024083207440229962,0.08234708063954173,0.0
308730,0.4274311193527652,0.020353862826322153,0.0,0.020353862826322153,0.07189199010501955,0.0,0.14840341704180562,0.10088062649118147,0.0,0.051378189674006786,0.1393944447572534,0.019912486925323637,0.0
242502,0.3954628827964186,0.024716430174776163,0.0,0.0,0.11071293732361916,0.0,0.04518146977562707,0.07203095985042739,0.04943286034955233,0.18862795384595085,0.024716430174776163,0.06440164553407603,0.024716430174776163
227229,0.32296015263504557,0.020185009539690348,0.0,0.0,0.06736730118455231,0.0,0.08641948088849817,0.13586693648835255,0.0,0.23836362696744623,0.03954194121497449,0.06999753668416553,0.01929801439727457
233125,0.3351574633258581,0.0,0.0,0.047067316667271215,0.09203328705725154,0.0,0.12363238062010935,0.30091449068260023,0.0,0.0,0.10119506164690951,0.0,0.0
343774,0.2643304010033078,0.0,0.0,0.0,0.12265295753933717,0.0,0.04763023758421764,0.13891502878996215,0.0,0.16425062457333808,0.057293033470235934,0.029370044555923087,0.1755576724836781
552997,0.19335717663455176,0.0,0.0,0.0,0.07573991913599654,0.012771623370806385,0.0728889174191244,0.21860201564772677,0.0,0.2546143557790116,0.04577000438150915,0.12625598763127321,0.0
478979,0.11298326643506588,0.0,0.0,0.0,0.038715613700379826,0.0,0.010273091571878059,0.014122908304383236,0.0,0.6516924725371164,0.0,0.17221264745117673,0.0
593838,0.12645207345824352,0.025290414691648708,0.0,0.0,0.025290414691648708,0.0,0.02295079860516373,0.02188987961260134,0.025290414691648708,0.7280940151641918,0.0,0.024741989084853484,0.0
93558,0.12923158635768733,0.025846317271537467,0.0,0.024754245274226722,0.02914220922965062,0.0,0.10622080660331572,0.10237296867182451,0.025846317271537467,0.46824216418728876,0.025846317271537467,0.06249706786139389,0.0
460792,0.31926693509915344,0.0,0.0,0.0,0.028495457256780234,0.031926693509915345,0.06886385066935437,0.24253501177667625,0.0,0.22055348861721347,0.0623813138123474,0.025977249258559387,0.0
666058,0.25617619800473,0.0,0.0,0.013482957789722631,0.09113502183896229,0.0,0.09734094954694315,0.28806158733539206,0.0,0.1700830095854125,0.05067253936364119,0.03304773653519607,0.0
611759,0.18272724288164358,0.013051945920117398,0.0,0.013051945920117398,0.045425613924462094,0.0,0.018293239930941962,0.21872861089372791,0.013051945920117398,0.34859135771534905,0.03779645765738365,0.10928163923613952,0.0
553329,0.466639148113724,0.02916494675710775,0.0,0.01914324943787718,0.08374911311076395,0.0,0.06818303018821037,0.0583298935142155,0.02916494675710775,0.21646072536388586,0.02916494675710775,0.0,0.0
578426,0.2570136697158332,0.0,0.0,0.041957215081085894,0.17807209759913536,0.0,0.020772594011482882,0.0784396116417106,0.0,0.14616735297095604,0.11221445633856114,0.05179262305770491,0.11357037958352979
483487,0.3448764201949006,0.0,0.0,0.028739701682908386,0.049211130648054394,0.02359548233010229,0.03756691747454031,0.25479299085866747,0.0,0.20488514966069094,0.056332207150135774,0.0,0.0
325911,0.2309609795141652,0.0,0.0,0.0,0.0,0.0,0.24232960780899662,0.38520147490858125,0.0,0.10934710304618281,0.03216083472207397,0.0,0.0
